timestamp,c0,c1,c00,c01,c10,c11,c20,c21,c30,raw_pressure,raw_temperature,scale_pressure,scale_temperature,pressure,temperature
1760456545582370,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378342,328321,1040384,1040384,94181.02541087303,17.536012664554633
1760456545592333,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378342,328321,1040384,1040384,94181.02541087303,17.536012664554633
1760456545602438,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545612415,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545622400,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545632355,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545642322,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545652335,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545662420,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545672368,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545682591,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545692377,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545702389,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328321,1040384,1040384,94180.94384691126,17.536012664554633
1760456545712436,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545722390,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545732444,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545742452,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545752384,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545762458,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545772378,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545782365,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545792432,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545802418,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378340,328307,1040384,1040384,94180.9843607053,17.53995543953002
1760456545812506,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545822454,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545832428,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545842362,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545852409,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545862477,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545872437,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545882951,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545892342,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545902438,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545912424,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328307,1040384,1040384,94180.69888635543,17.53995543953002
1760456545922431,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456545932444,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456545942409,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456545952396,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456545962800,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456545972399,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456545982385,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456545992445,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456546002461,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456546012481,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378333,328313,1040384,1040384,94180.68152334746,17.538265678826278
1760456546022448,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546032441,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546042411,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546052421,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546062434,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546072413,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546082446,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546092690,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546102481,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546112499,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546122492,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546132452,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546142433,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546152417,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546162337,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546172403,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546182323,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546192405,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546202533,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546212508,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546222508,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378323,328313,1040384,1040384,94180.27370190238,17.538265678826278
1760456546232404,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546242362,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546252367,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546262368,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546272376,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546282383,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546292458,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546302444,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546312431,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546322416,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328313,1040384,1040384,94180.31448410045,17.538265678826278
1760456546332421,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546342430,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546352422,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546362702,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546372373,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546382325,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546392609,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546402455,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546412425,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546422481,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378324,328322,1040384,1040384,94180.28843967839,17.53573103777066
1760456546432421,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546442328,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546452332,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546462544,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546472447,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546482512,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546492440,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546502542,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546512570,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546522481,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.20687529031,17.53573103777066
1760456546533056,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328322,1040384,1040384,94180.24160115977,17.53911055917814
1760456546542442,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546552403,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546562372,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546572399,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546582382,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546592383,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546602583,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546612577,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546622443,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546632436,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378322,328310,1040384,1040384,94180.24160115977,17.53911055917814
1760456546642472,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546652417,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546662489,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546672489,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546682536,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546692472,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546702509,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546712438,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546722562,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546734036,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328310,1040384,1040384,94180.0784721875,17.53911055917814
1760456546743056,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546752455,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546762430,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546772324,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546782327,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546792442,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546802577,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546812869,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546822571,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546832563,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.99455146508,17.53094338244341
1760456546842535,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378318,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546852441,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546864116,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546872437,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546882444,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546892454,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546902446,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546912426,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546922430,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546932434,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546942517,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328339,1040384,1040384,94179.70907553057,17.53094338244341
1760456546953229,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456546962399,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456546972380,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456546982309,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456546992437,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456547002432,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456547012867,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456547022421,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456547032460,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456547042369,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378311,328330,1040384,1040384,94179.73511982278,17.533478023499015
1760456547052241,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547062376,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547072422,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547082572,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547092481,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547102439,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547112487,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547122377,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547133470,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547142405,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547152429,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328330,1040384,1040384,94179.85746675324,17.533478023499015
1760456547162390,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547172315,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547182315,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547192437,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547202468,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547212552,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547222387,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547232289,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547242300,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547252337,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378314,328282,1040384,1040384,94179.99636980488,17.54699610912894
1760456547262365,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547272432,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547282504,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547292388,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547302452,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547312544,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547322428,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547332459,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547342415,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547352434,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328282,1040384,1040384,94179.71089309426,17.54699610912894
1760456547362410,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547372363,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547382365,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547392401,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547402439,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547412906,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547422377,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547432427,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547442386,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547452442,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547462391,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378307,328293,1040384,1040384,94179.67906123039,17.54389821450542
1760456547472428,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547482454,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547492394,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547502427,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547512414,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547522360,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547532579,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547542472,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547552471,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547562361,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328293,1040384,1040384,94179.88297316502,17.54389821450542
1760456547572402,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547582380,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547592717,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547602441,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547612460,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547622461,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547632394,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547642252,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547652334,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547662341,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378312,328295,1040384,1040384,94179.87718554231,17.5433349609375
1760456547672326,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378308,328295,1040384,1040384,94179.71405602728,17.5433349609375
1760456547682380,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-378308,328295,1040384,1040384,94179.71405602728,17.5433349609375
