timestamp,lx,ly,lz,ax,ay,az
1760456532725345,1.5,0,0,0,0,0
1760456532745712,1.4780058860778809,0,0,0,0,0
1760456532765560,1.5,0,0,0,0,0
1760456532786874,1.5,0,0,0,0,0
1760456532805356,1.5,0,0,0,0,0
1760456532825557,1.5,0,0,0,0,0
1760456532846209,1.5,0,0,0,0,0
1760456532865405,1.5,0,0,0,0,0
1760456532888323,1.5,0,0,0,0,0
1760456532905066,1.5,0,0,0,0,0
1760456532925036,1.5,0,0,0,0,0
1760456532945049,1.5,0,0,0,0,0
1760456532965105,1.5,0,0,0,0,0
1760456532988343,1.5,0,0,0,0,0
1760456533005187,1.5,0,0,0,0,0
1760456533025182,1.5,0,0,0,0,0
1760456533046014,1.5,0,0,0,0,0
1760456533067394,1.5,0,0,0,0,0
1760456533089217,1.5,0,0,0,0,0
1760456533107442,1.5,0,0,0,0,0
1760456533126666,1.5,0,0,0,0,0
1760456533145261,1.5,0,0,0,0,0
1760456533165383,1.5,0,0,0,0,0
1760456533187132,1.5,0,0,0,0,0
1760456533208242,1.5,0,0,0,0,0
1760456533225503,1.5,0,0,0,0,0
1760456533245277,1.5,0,0,0,0,0
1760456533265515,1.5,0,0,0,0,0
1760456533287056,1.5,0,0,0,0,0
1760456533308107,1.5,0,0,0,0,0
1760456533326090,1.5,0,0,0,0,0
1760456533351227,1.5,0,0,0,0,0
1760456533371829,1.5,0,0,0,0,0
1760456533388815,1.5,0,0,0,0,0
1760456533408636,1.5,0,0,0,0,0
1760456533430931,1.5,0,0,0,0,0
1760456533447374,1.5,0,0,0,0,0
1760456533478311,1.5,0,0,0,0,0
1760456533486160,1.5,0,0,0,0,0
1760456533505310,1.5,0,0,0,0,0
1760456533527429,1.5,0,0,0,0,0
1760456533547633,1.5,0,0,0,0,0
1760456533565187,1.5,0,0,0,0,0
1760456533585698,1.5,0,0,0,0,0
1760456533605286,1.5,0,0,0,0,0
1760456533625856,1.5,0,0,0,0,0
1760456533645179,1.5,0,0,0,0,0
1760456533667752,1.5,0,0,0,0,0
1760456533686233,1.5,0,0,0,0,0
1760456533705949,1.5,0,0,0,0,0
1760456533725267,1.5,0,0,0,0,0
1760456533745923,1.5,0,0,0,0,0
1760456533766810,1.5,0,0,0,0,0
1760456533785889,1.5,0,0,0,0,0
1760456533805948,1.466275691986084,0,0,0,0,0
1760456533825665,1.466275691986084,0,0,0,0,0
1760456533846272,1.454545497894287,0,0,0,0,0
1760456533865820,1.454545497894287,0,0,0,0,0
1760456533888656,1.454545497894287,0,0,0,0,0
1760456533905115,1.454545497894287,0,0,0,0,0
1760456533925161,1.454545497894287,0,0,0,0,0
1760456533945168,1.454545497894287,0,0,0,0,0
1760456533965214,1.454545497894287,0,0,0,0,0
1760456533986152,1.454545497894287,0,0,0,0,0
1760456534005159,1.454545497894287,0,0,0,0,0
1760456534025178,1.454545497894287,0,0,0,0,0
1760456534045145,1.454545497894287,0,0,0,0,0
1760456534065109,1.454545497894287,0,0,0,0,0
1760456534085459,1.442815214395523,0,0,0,0,0
1760456534106676,1.442815214395523,0,0,0,0,0
1760456534126083,1.454545497894287,0,0,0,0,0
1760456534145515,1.454545497894287,0,0,0,0,0
1760456534165373,1.454545497894287,0,0,0,0,0
1760456534185858,1.454545497894287,0,0,0,0,0
1760456534212986,1.454545497894287,0,0,0,0,0
1760456534225310,1.454545497894287,0,0,0,0,0
1760456534247038,1.454545497894287,0,0,0,0,0
1760456534267051,1.454545497894287,0,0,0,0,0
1760456534288300,1.454545497894287,0,0,0,0,0
1760456534309622,1.454545497894287,0,0,0,0,0
1760456534325899,1.466275691986084,0,0,0,0,0
1760456534346294,1.466275691986084,0,0,0,0,0
1760456534368703,1.466275691986084,0,0,0,0,0
1760456534386256,1.454545497894287,0,0,0,0,0
1760456534405851,1.454545497894287,0,0,0,0,0
1760456534428915,1.454545497894287,0,0,0,0,0
1760456534450359,1.454545497894287,0,0,0,0,0
1760456534465267,1.454545497894287,0,0,0,0,0
1760456534490310,1.454545497894287,0,0,0,0,0
1760456534507398,1.454545497894287,0,0,0,0,0
1760456534527625,1.5,0,0,0,0,0
1760456534547907,1.5,0,0,0,0,0
1760456534565414,1.5,0,0,0,0,0
1760456534585821,1.5,0,0,0,0,0
1760456534607440,1.5,0,0,0,0,0
1760456534625878,1.5,0,0,0,0,0
1760456534647103,1.5,0,0,0,0,0
1760456534665243,1.5,0,0,0,0,0
1760456534685616,1.5,0,0,0,0,0
1760456534707420,1.5,0,0,0,0,0
1760456534725786,1.5,0,0,0,0,0
1760456534745357,1.466275691986084,0,0,0,0,0
1760456534765548,1.466275691986084,0,0,0,0,0
1760456534786477,1.466275691986084,0,0,0,0,0
1760456534805258,1.466275691986084,0,0,0,0,0
1760456534825550,1.5,0,0,0,0,0
1760456534845637,1.5,0,0,0,0,0
1760456534866730,1.5,0,0,0,0,0
1760456534885596,1.5,0,0,0,0,0
1760456534906761,1.5,0,0,0,0,0
1760456534927208,1.5,0,0,0,0,0
1760456534945292,1.5,0,0,0,0,0
1760456534965171,1.5,0,0,0,0,0
1760456534987721,1.5,0,0,0,0,0
1760456535005339,1.5,0,0,0,0,0
1760456535025649,1.5,0,0,0,0,0
1760456535045817,1.5,0,0,0,0,0
1760456535065240,1.5,0,0,0,0,0
1760456535085838,1.5,0,0,0,0,0
1760456535107775,1.5,0,0,0,0,0
1760456535128150,1.5,0,0,0,0,0
1760456535148292,1.5,0,0,0,0,0
1760456535165277,1.5,0,0,0,0,0
1760456535185880,1.5,0,0,0,0,0
1760456535205776,1.5,0,0,0,0,0
1760456535227963,1.5,0,0,0,0,0
1760456535247061,1.5,0,0,0,0,0
1760456535265459,1.5,0,0,0,0,0
1760456535287280,1.5,0,0,0,0,0
1760456535305327,1.5,0,0,0,0,0
1760456535325308,1.5,0,0,0,0,0
1760456535346232,1.5,0,0,0,0,0
1760456535371630,1.5,0,0,0,0,0
1760456535388986,1.5,0,0,0,0,0
1760456535406295,1.5,0,0,0,0,0
1760456535433252,1.5,0,0,0,0,0
1760456535445492,1.5,0,0,0,0,0
1760456535466239,1.5,0,0,0,0,0
1760456535487492,1.5,0,0,0,0,0
1760456535506885,1.5,0,0,0,0,0
1760456535525364,1.5,0,0,0,0,0
1760456535547160,1.5,0,0,0,0,0
1760456535566899,1.5,0,0,0,0,0
1760456535593037,1.5,0,0,0,0,0
1760456535605746,1.5,0,0,0,0,0
1760456535625303,1.5,0,0,0,0,0
1760456535645596,1.5,0,0,0,0,0
1760456535665197,1.5,0,0,0,0,0
1760456535686050,1.5,0,0,0,0,0
1760456535705777,1.5,0,0,0,0,0
1760456535725207,1.5,0,0,0,0,0
1760456535745518,1.5,0,0,0,0,0
1760456535767466,1.5,0,0,0,0,0
1760456535785409,1.5,0,0,0,0,0
1760456535805536,1.5,0,0,0,0,0
1760456535826184,1.5,0,0,0,0,0
1760456535845709,1.5,0,0,0,0,0
1760456535867252,1.5,0,0,0,0,0
1760456535885776,1.5,0,0,0,0,0
1760456535905382,1.4780058860778809,0,0,0,0,0
1760456535925503,1.466275691986084,0,0,0,0,0
1760456535945453,1.466275691986084,0,0,0,0,0
1760456535965318,1.466275691986084,0,0,0,0,0
1760456535985369,1.466275691986084,0,0,0,0,0
1760456536006254,1.466275691986084,0,0,0,0,0
1760456536025381,1.454545497894287,0,0,0,0,0
1760456536045427,1.454545497894287,0,0,0,0,0
1760456536065342,1.4193548262119293,0,0,0,0,0
1760456536085425,1.4193548262119293,0,0,0,0,0
1760456536108081,1.4076246321201324,0,0,0,0,0
1760456536128942,1.4076246321201324,0,0,0,0,0
1760456536146754,1.4193548262119293,0,0,0,0,0
1760456536166750,1.4193548262119293,0,0,0,0,0
1760456536188175,1.4193548262119293,0,0,0,0,0
1760456536205510,1.4193548262119293,0,0,0,0,0
1760456536227312,1.4193548262119293,0,0,0,0,0
1760456536249882,1.4076246321201324,0,0,0,0,0
1760456536266417,1.4076246321201324,0,0,0,0,0
1760456536288824,1.4076246321201324,0,0,0,0,0
1760456536307889,1.4076246321201324,0,0,0,0,0
1760456536331413,1.3958944380283356,0,0,0,0,0
1760456536347444,1.3958944380283356,0,0,0,0,0
1760456536365383,1.3841642439365387,0,0,0,0,0
1760456536386326,1.3841642439365387,0,0,0,0,0
1760456536406426,1.3958944380283356,0,0,0,0,0
1760456536427332,1.3841642439365387,0,0,0,0,0
1760456536449312,1.3841642439365387,0,0,0,0,0
1760456536466363,1.3841642439365387,0,0,0,0,0
1760456536486140,1.3841642439365387,0,0,0,0,0
1760456536508590,1.3958944380283356,0,0,0,0,0
1760456536525892,1.3958944380283356,0,0,0,0,0
1760456536545954,1.4076246321201324,0,0,0,0,0
1760456536569300,1.4076246321201324,0,0,0,0,0
1760456536587434,1.4076246321201324,0,0,0,0,0
1760456536607963,1.3958944380283356,0,0,0,0,0
1760456536626071,1.3958944380283356,0,0,0,0,0
1760456536647736,1.3841642439365387,0,0,0,0,0
1760456536667486,1.3841642439365387,0,0,0,0,0
1760456536687343,1.3958944380283356,0,0,0,0,0
1760456536705513,1.3958944380283356,0,0,0,0,0
1760456536727239,1.4310850203037262,0,0,0,0,0
1760456536746058,1.4310850203037262,0,0,0,0,0
1760456536766617,1.454545497894287,0,0,0,0,0
1760456536786169,1.466275691986084,0,0,0,0,0
1760456536805311,1.466275691986084,0,0,0,0,0
1760456536825452,1.442815214395523,0,0,0,0,0
1760456536845499,1.442815214395523,0,0,0,0,0
1760456536865766,1.3958944380283356,0,0,0,0,-0.15249266847968102
1760456536886551,1.3958944380283356,0,0,0,0,-0.15249266847968102
1760456536905777,1.3841642439365387,0,0,0,0,-0.18768328428268433
1760456536926484,1.3841642439365387,0,0,0,0,-0.18768328428268433
1760456536945544,1.3841642439365387,0,0,0,0,-0.18768328428268433
1760456536965373,1.3841642439365387,0,0,0,0,-0.2346041053533554
1760456536985594,1.3841642439365387,0,0,0,0,-0.2346041053533554
1760456537005485,1.3841642439365387,0,0,0,0,-0.25806451588869095
1760456537025482,1.3841642439365387,0,0,0,0,-0.25806451588869095
1760456537045580,1.3724340498447418,0,0,0,0,-0.2697947323322296
1760456537065392,1.3724340498447418,0,0,0,0,-0.2697947323322296
1760456537085462,1.3724340498447418,0,0,0,0,-0.2697947323322296
1760456537106013,1.3724340498447418,0,0,0,0,-0.2697947323322296
1760456537125741,1.3841642439365387,0,0,0,0,-0.2697947323322296
1760456537146023,1.3724340498447418,0,0,0,0,-0.25806451588869095
1760456537166365,1.3724340498447418,0,0,0,0,-0.25806451588869095
1760456537187540,1.3724340498447418,0,0,0,0,-0.25806451588869095
1760456537207900,1.3724340498447418,0,0,0,0,-0.25806451588869095
1760456537226062,1.3724340498447418,0,0,0,0,-0.25806451588869095
1760456537247105,1.3724340498447418,0,0,0,0,-0.25806451588869095
1760456537266485,1.360703855752945,0,0,0,0,-0.25806451588869095
1760456537287751,1.360703855752945,0,0,0,0,-0.25806451588869095
1760456537310274,1.360703855752945,0,0,0,0,-0.2697947323322296
1760456537327476,1.3724340498447418,0,0,0,0,-0.2697947323322296
1760456537350698,1.3724340498447418,0,0,0,0,-0.2697947323322296
1760456537366079,1.360703855752945,0,0,0,0,-0.25806451588869095
1760456537385590,1.360703855752945,0,0,0,0,-0.25806451588869095
1760456537406185,1.348973572254181,0,0,0,0,-0.25806451588869095
1760456537432305,1.348973572254181,0,0,0,0,-0.25806451588869095
1760456537452331,1.360703855752945,0,0,0,0,-0.25806451588869095
1760456537466148,1.360703855752945,0,0,0,0,-0.25806451588869095
1760456537487481,1.3841642439365387,0,0,0,0,-0.24633432179689407
1760456537509925,1.3958944380283356,0,0,0,0,-0.22287391126155853
1760456537527662,1.3958944380283356,0,0,0,0,-0.22287391126155853
1760456537547013,1.3841642439365387,0,0,0,0,-0.22287391126155853
1760456537565871,1.3841642439365387,0,0,0,0,-0.22287391126155853
1760456537588062,1.3841642439365387,0,0,0,0,-0.22287391126155853
1760456537607539,1.3841642439365387,0,0,0,0,-0.22287391126155853
1760456537625717,1.3841642439365387,0,0,0,0,-0.21114369481801987
1760456537647470,1.3841642439365387,0,0,0,0,-0.21114369481801987
1760456537666042,1.3841642439365387,0,0,0,0,-0.21114369481801987
1760456537686017,1.3841642439365387,0,0,0,0,-0.21114369481801987
1760456537706491,1.3841642439365387,0,0,0,0,-0.21114369481801987
1760456537728113,1.4193548262119293,0,0,0,0,-0.18768328428268433
1760456537746332,1.4193548262119293,0,0,0,0,-0.18768328428268433
1760456537765941,1.454545497894287,0,0,0,0,-0.15249266847968102
1760456537786019,1.454545497894287,0,0,0,0,-0.15249266847968102
1760456537806738,1.454545497894287,0,0,0,0,-0.15249266847968102
1760456537826235,1.454545497894287,0,0,0,0,-0.15249266847968102
1760456537846651,1.442815214395523,0,0,0,0,-0.15249266847968102
1760456537867713,1.454545497894287,0,0,0,0,-0.16422287374734879
1760456537886320,1.454545497894287,0,0,0,0,-0.16422287374734879
1760456537906537,1.454545497894287,0,0,0,0,-0.15249266847968102
1760456537926365,1.454545497894287,0,0,0,0,-0.15249266847968102
1760456537945353,1.4310850203037262,0,0,0,0,-0.17595307901501656
1760456537965315,1.4310850203037262,0,0,0,0,-0.17595307901501656
1760456537988837,1.3958944380283356,0,0,0,0,-0.21114369481801987
1760456538006230,1.3958944380283356,0,0,0,0,-0.21114369481801987
1760456538025515,1.4076246321201324,0,0,0,0,-0.21114369481801987
1760456538045753,1.4076246321201324,0,0,0,0,-0.21114369481801987
1760456538065596,1.4193548262119293,0,0,0,0,-0.21114369481801987
1760456538087599,1.4193548262119293,0,0,0,0,-0.199413500726223
1760456538106905,1.4193548262119293,0,0,0,0,-0.199413500726223
1760456538130471,1.454545497894287,0,0,0,0,-0.17595307901501656
1760456538148603,1.454545497894287,0,0,0,0,-0.17595307901501656
1760456538167057,1.5,0,0,0,0,-0.15249266847968102
1760456538185768,1.5,0,0,0,0,-0.15249266847968102
1760456538207522,1.5,0,0,0,0,0
1760456538226278,1.5,0,0,0,0,0
1760456538247065,1.5,0,0,0,0,0
1760456538268988,1.5,0,0,0,0,0
1760456538286298,1.5,0,0,0,0,0
1760456538306485,1.5,0,0,0,0,0
1760456538325569,1.5,0,0,0,0,0
1760456538346764,1.5,0,0,0,0,0
1760456538365444,1.5,0,0,0,0,0
1760456538386067,1.5,0,0,0,0,0
1760456538413475,1.5,0,0,0,0,0
1760456538430035,1.5,0,0,0,0,0
1760456538447517,1.5,0,0,0,0,0
1760456538466055,1.5,0,0,0,0,0
1760456538487140,1.5,0,0,0,0,0
1760456538506485,1.5,0,0,0,0,0
1760456538526458,1.5,0,0,0,0,0
1760456538549617,1.5,0,0,0,0,0
1760456538569110,1.5,0,0,0,0,0
1760456538585518,1.5,0,0,0,0,0
1760456538605964,1.5,0,0,0,0,0
1760456538626489,1.5,0,0,0,0,0
1760456538646972,1.5,0,0,0,0,0
1760456538667471,1.5,0,0,0,0,0
1760456538686543,1.5,0,0,0,0,0
1760456538705959,1.5,0,0,0,0,0
1760456538727857,1.5,0,0,0,0,0
1760456538745711,1.5,0,0,0,0,0
1760456538765506,1.5,0,0,0,0,0
1760456538786452,1.5,0,0,0,0,0
1760456538806233,1.5,0,0,0,0,0
1760456538826344,1.5,0,0,0,0,0
1760456538846655,1.5,0,0,0,0,0
1760456538866537,1.5,0,0,0,0,0
1760456538885895,1.5,0,0,0,0,0
1760456538906016,1.5,0,0,0,0,0
1760456538925711,1.5,0,0,0,0,0
1760456538945726,1.5,0,0,0,0,0
1760456538966670,1.5,0,0,0,0,0
1760456538985912,1.5,0,0,0,0,0
1760456539005512,1.5,0,0,0,0,0
1760456539026275,1.5,0,0,0,0,0
1760456539045764,1.5,0,0,0,0,0
1760456539065898,1.5,0,0,0,0,0
1760456539086700,1.5,0,0,0,0,0
1760456539108802,1.5,0,0,0,0,0
1760456539128346,1.5,0,0,0,0,0
1760456539147071,1.5,0,0,0,0,0
1760456539165767,1.5,0,0,0,0,0
1760456539188180,1.5,0,0,0,0,0
1760456539206228,1.5,0,0,0,0,0
1760456539226658,1.5,0,0,0,0,0
1760456539247047,1.5,0,0,0,0,0
1760456539266473,1.5,0,0,0,0,0
1760456539288486,1.5,0,0,0,0,0
1760456539307228,1.5,0,0,0,0,0
1760456539326902,1.5,0,0,0,0,0
1760456539346037,1.5,0,0,0,0,0
1760456539367090,1.5,0,0,0,0,0
1760456539387882,1.5,0,0,0,0,0
1760456539407413,1.5,0,0,0,0,0
1760456539426219,1.5,0,0,0,0,0
1760456539447341,1.5,0,0,0,0,0
1760456539466243,1.5,0,0,0,0,0
1760456539485705,1.5,0,0,0,0,0
1760456539507528,1.5,0,0,0,0,0
1760456539527351,1.5,0,0,0,0,0
1760456539546507,1.5,0,0,0,0,0
1760456539568014,1.5,0,0,0,0,0
1760456539586165,1.5,0,0,0,0,0
1760456539607474,1.5,0,0,0,0,0
1760456539626265,1.5,0,0,0,0,0
1760456539647047,1.5,0,0,0,0,0
1760456539668981,1.5,0,0,0,0,0
1760456539686449,1.5,0,0,0,0,0
1760456539706023,1.5,0,0,0,0,0
1760456539725911,1.5,0,0,0,0,0
1760456539747661,1.5,0,0,0,0,0
1760456539768785,1.5,0,0,0,0,0
1760456539785565,1.5,0,0,0,0,0
1760456539805827,1.5,0,0,0,0,0
1760456539825994,1.5,0,0,0,0,0
1760456539846143,1.5,0,0,0,0,0
1760456539866804,1.5,0,0,0,0,0
1760456539886277,1.5,0,0,0,0,0
1760456539906160,1.5,0,0,0,0,0
1760456539926248,1.5,0,0,0,0,0
1760456539945917,1.5,0,0,0,0,0
1760456539967098,1.5,0,0,0,0,0
1760456539985927,1.5,0,0,0,0,0
1760456540007438,1.5,0,0,0,0,0
1760456540025792,1.5,0,0,0,0,0
1760456540045966,1.5,0,0,0,0,0
1760456540065885,1.5,0,0,0,0,0
1760456540086107,1.5,0,0,0,0,0
1760456540108941,1.5,0,0,0,0,0
1760456540126075,1.5,0,0,0,0,0
1760456540146712,1.5,0,0,0,0,0
1760456540166568,1.5,0,0,0,0,0
1760456540187751,1.5,0,0,0,0,0
1760456540206130,1.5,0,0,0,0,0
1760456540227835,1.5,0,0,0,0,0
1760456540246182,1.5,0,0,0,0,0
1760456540266885,1.5,0,0,0,0,0
1760456540288469,1.5,0,0,0,0,0
1760456540306511,1.5,0,0,0,0,0
1760456540325816,1.5,0,0,0,0,0
1760456540346686,1.5,0,0,0,0,0
1760456540366213,1.5,0,0,0,0,0
1760456540386234,1.5,0,0,0,0,0
1760456540405634,1.5,0,0,0,0,0
1760456540426755,1.5,0,0,0,0,0
1760456540446822,1.5,0,0,0,0,0
1760456540467114,1.5,0,0,0,0,0
1760456540489414,1.5,0,0,0,0,0
1760456540506748,1.5,0,0,0,0,0
1760456540525519,1.5,0,0,0,0,0
1760456540546334,1.5,0,0,0,0,0
1760456540568884,1.5,0,0,0,0,0
1760456540586791,1.5,0,0,0,0,0
1760456540607396,1.5,0,0,0,0,0
1760456540626658,1.5,0,0,0,0,0
1760456540648529,1.5,0,0,0,0,0
1760456540666373,1.5,0,0,0,0,0
1760456540685783,1.5,0,0,0,0,0
1760456540710359,1.5,0,0,0,0,0
1760456540725764,1.5,0,0,0,0,0
1760456540746273,1.5,0,0,0,0,0
1760456540766471,1.5,0,0,0,0,0
1760456540788486,1.5,0,0,0,0,0
1760456540805852,1.5,0,0,0,0,0
1760456540826250,1.5,0,0,0,0,0
1760456540846265,1.5,0,0,0,0,0
1760456540866941,1.5,0,0,0,0,0
1760456540886373,1.5,0,0,0,0,0
1760456540907134,1.5,0,0,0,0,0
1760456540927047,1.5,0,0,0,0,0
1760456540946277,1.5,0,0,0,0,0
1760456540966203,1.5,0,0,0,0,0
1760456540986936,1.5,0,0,0,0,0
1760456541005949,1.5,0,0,0,0,0
1760456541026318,1.5,0,0,0,0,0
1760456541047109,1.5,0,0,0,0,0
1760456541067444,1.5,0,0,0,0,0
1760456541086251,1.5,0,0,0,0,0
1760456541107164,1.5,0,0,0,0,0
1760456541126907,1.5,0,0,0,0,0
1760456541149357,1.5,0,0,0,0,0
1760456541167536,1.5,0,0,0,0,0
1760456541185931,1.5,0,0,0,0,0
1760456541206391,1.5,0,0,0,0,0
1760456541226505,1.5,0,0,0,0,0
1760456541248109,1.5,0,0,0,0,0
1760456541271646,1.5,0,0,0,0,0
1760456541290461,1.5,0,0,0,0,0
1760456541307579,1.5,0,0,0,0,0
1760456541325751,1.5,0,0,0,0,0
1760456541347676,1.5,0,0,0,0,0
1760456541366000,1.5,0,0,0,0,0
1760456541388798,1.5,0,0,0,0,0
1760456541412383,1.5,0,0,0,0,0
1760456541427572,1.5,0,0,0,0,0
1760456541448391,1.5,0,0,0,0,0
1760456541469021,1.5,0,0,0,0,0
1760456541486428,1.5,0,0,0,0,0
1760456541506445,1.5,0,0,0,0,0
1760456541525839,1.5,0,0,0,0,0
1760456541546746,1.5,0,0,0,0,0
1760456541566962,1.5,0,0,0,0,0
1760456541586241,1.5,0,0,0,0,0
1760456541608407,1.5,0,0,0,0,0
1760456541627503,1.5,0,0,0,0,0
1760456541646190,1.5,0,0,0,0,0
1760456541666486,1.5,0,0,0,0,0
1760456541687362,1.5,0,0,0,0,0
1760456541706725,1.5,0,0,0,0,0
1760456541727525,1.5,0,0,0,0,0
1760456541746904,1.5,0,0,0,0,0
1760456541765783,1.454545497894287,0,0,0,0,0
1760456541786783,1.454545497894287,0,0,0,0,0
1760456541806759,1.454545497894287,0,0,0,0,0
1760456541826713,1.4780058860778809,0,0,0,0,0
1760456541847308,1.4780058860778809,0,0,0,0,0
1760456541867803,1.5704715523739594,0,0,0,0,0
1760456541886438,1.5704715523739594,0,0,0,0,0
1760456541906041,1.8217364763944488,0,0,0,0,0
1760456541926015,1.8217364763944488,0,0,0,0,0
1760456541946027,1.847868551262195,0,0,0,0,0
1760456541967246,1.847868551262195,0,0,0,0,0
1760456541986580,1.8753665685653687,0,0,0,0,0
1760456542006053,1.8636363744735718,0,0,0,0,0
1760456542026089,1.8636363744735718,0,0,0,0,0
1760456542046101,1.851906180381775,0,0,0,0,0
1760456542065934,1.851906180381775,0,0,0,0,0
1760456542086460,1.851906180381775,0,0,0,0,0
1760456542106107,1.851906180381775,0,0,0,0,0
1760456542126054,1.8167155534029007,0,0,0,0,0
1760456542146909,1.8167155534029007,0,0,0,0,0
1760456542166414,1.8167155534029007,0,0,0,0,0
1760456542186245,1.8167155534029007,0,0,0,0,0
1760456542207191,1.8167155534029007,0,0,0,0,0
1760456542226625,1.8284457474946976,0,0,0,0,0
1760456542246260,1.8284457474946976,0,0,0,0,0
1760456542269657,1.8167155534029007,0,0,0,0,0
1760456542286335,1.8167155534029007,0,0,0,0,0
1760456542311140,1.8167155534029007,0,0,0,0,0
1760456542326628,1.8167155534029007,0,0,0,0,0
1760456542347488,1.8167155534029007,0,0,0,0,0
1760456542366232,1.711143672466278,0,0,0,0,0
1760456542385981,1.711143672466278,0,0,0,0,0
1760456542407260,1.6759530901908875,0,0,0,0,0
1760456542425765,1.6759530901908875,0,0,0,0,0
1760456542446563,1.6524926573038101,0,0,0,0,0
1760456542469160,1.6524926573038101,0,0,0,0,0
1760456542490257,1.6407624632120132,0,0,0,0,0
1760456542506211,1.6407624632120132,0,0,0,0,0
1760456542526934,1.6524926573038101,0,0,0,0,0
1760456542549778,1.6407624632120132,0,0,0,0,0
1760456542567567,1.6407624632120132,0,0,0,0,0
1760456542587477,1.6524926573038101,0,0,0,0,0
1760456542607489,1.6524926573038101,0,0,0,0,0
1760456542628451,1.6876832842826843,0,0,0,0,0
1760456542653321,1.6876832842826843,0,0,0,0,0
1760456542667134,1.8167155534029007,0,0,0,0,0
1760456542686618,1.8167155534029007,0,0,0,0,0
1760456542706416,1.840175986289978,0,0,0,0,0
1760456542727443,1.851906180381775,0,0,0,0,0
1760456542746947,1.851906180381775,0,0,0,0,0
1760456542766126,1.8636363744735718,0,0,0,0,0
1760456542789955,1.8636363744735718,0,0,0,0,0
1760456542806504,1.8636363744735718,0,0,0,0,0
1760456542825945,1.8636363744735718,0,0,0,0,0
1760456542846308,1.8636363744735718,0,0,0,0,0
1760456542868962,1.8636363744735718,0,0,0,0,0
1760456542887075,1.8636363744735718,0,0,0,0,0
1760456542906632,1.8636363744735718,0,0,0,0,0
1760456542926378,1.8636363744735718,0,0,0,0,0
1760456542946224,1.8753665685653687,0,0,0,0,0
1760456542966032,1.8753665685653687,0,0,0,0,0
1760456542985858,1.8753665685653687,0,0,0,0,0
1760456543006066,1.8753665685653687,0,0,0,0,0
1760456543025632,1.8753665685653687,0,0,0,0,0
1760456543046000,1.8753665685653687,0,0,0,0,0
1760456543066108,1.8753665685653687,0,0,0,0,0
1760456543088252,1.8753665685653687,0,0,0,0,0
1760456543105750,1.8753665685653687,0,0,0,0,0
1760456543125902,1.8753665685653687,0,0,0,0,0
1760456543149715,1.8753665685653687,0,0,0,0,0
1760456543166064,1.8753665685653687,0,0,0,0,0
1760456543186110,1.8753665685653687,0,0,0,0,0
1760456543206718,1.8753665685653687,0,0,0,0,0
1760456543229920,1.8753665685653687,0,0,0,0,0
1760456543246546,1.8753665685653687,0,0,0,0,0
1760456543267226,1.8753665685653687,0,0,0,0,0
1760456543286223,1.8753665685653687,0,0,0,0,0
1760456543308892,1.8753665685653687,0,0,0,0,0
1760456543328402,1.8753665685653687,0,0,0,0,0
1760456543347028,1.8753665685653687,0,0,0,0,0
1760456543369742,1.8753665685653687,0,0,0,0,0
1760456543388871,1.8636363744735718,0,0,0,0,0
1760456543407846,1.8636363744735718,0,0,0,0,0
1760456543428485,1.8636363744735718,0,0,0,0,0
1760456543448576,1.8636363744735718,0,0,0,0,0
1760456543468173,1.8636363744735718,0,0,0,0,0
1760456543487948,1.8753665685653687,0,0,0,0,0
1760456543507283,1.8753665685653687,0,0,0,0,0
1760456543530299,1.8636363744735718,0,0,0,0,0
1760456543547684,1.8636363744735718,0,0,0,0,0
1760456543567609,1.8753665685653687,0,0,0,0,0
1760456543586338,1.8753665685653687,0,0,0,0,0
1760456543610124,1.8753665685653687,0,0,0,0,0
1760456543627046,1.8753665685653687,0,0,0,0,0
1760456543647129,1.8753665685653687,0,0,0,0,0
1760456543668309,1.8753665685653687,0,0,0,0,0
1760456543686794,1.8753665685653687,0,0,0,0,0
1760456543726418,1.8753665685653687,0,0,0,0,0
1760456543726470,1.8753665685653687,0,0,0,0,0
1760456543746800,1.8753665685653687,0,0,0,0,0
1760456543768370,1.8753665685653687,0,0,0,0,0
1760456543786285,1.8753665685653687,0,0,0,0,0
1760456543806397,1.8753665685653687,0,0,0,0,0
1760456543826744,1.8753665685653687,0,0,0,0,0
1760456543846261,1.8753665685653687,0,0,0,0,0
1760456543866118,1.8753665685653687,0,0,0,0,0
1760456543885926,1.8753665685653687,0,0,0,0,0
1760456543905828,1.8753665685653687,0,0,0,0,0
1760456543925822,1.8753665685653687,0,0,0,0,0
1760456543946004,1.8753665685653687,0,0,0,0,0
1760456543968635,1.8870967626571655,0,0,0,0,0
1760456543985934,1.8870967626571655,0,0,0,0,0
1760456544005861,1.8870967626571655,0,0,0,0,0
1760456544026026,1.8870967626571655,0,0,0,0,0
1760456544046143,1.8870967626571655,0,0,0,0,0
1760456544066512,1.8870967626571655,0,0,0,0,0
1760456544086462,1.8870967626571655,0,0,0,0,0
1760456544106246,1.898827001452446,0,0,0,0,0
1760456544127946,1.898827001452446,0,0,0,0,0
1760456544147010,1.9105571955442429,0,0,0,0,0
1760456544167244,1.9105571955442429,0,0,0,0,0
1760456544188683,1.9105571955442429,0,0,0,0,0
1760456544207171,1.9105571955442429,0,0,0,0,0
1760456544226915,1.9105571955442429,0,0,0,0,0
1760456544246865,1.898827001452446,0,0,0,0,0
