timestamp,pack_voltage,pack_current,state,main_fault_reg,soc,remaining_capacity,min_temp,max_temp,min_cell_volt,max_cell_volt,brick_volt_avg,cell_volt_avg,pack_temp_avg,pack_imbalance
1760456537631345,47.062,-23.636,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456537731018,47.08,-27.969,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456537831015,47.08,-30.059,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456537931017,47.044,-30.455,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456538031003,47.098,-27.807,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456538131494,47.152,-24.581,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456538232580,47.08,-27.645,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456538387174,47.08,-29.257,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456538431087,47.062,-30.813,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456538531119,47.152,-29.807,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456538632538,47.08,-28.266,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456538731100,47.098,-26.637,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456538831109,47.08,-25.001,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456538931087,47.188,-23.491,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456539031123,47.152,-22.442,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456539131150,47.116,-22.202,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456539232326,47.134,-23.064,2,0,81,8238,18.1,20.7,3.9,3.982,23.478,3.939,19.4,82
1760456539387353,47.08,-24.344,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456539431314,47.098,-25.102,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456539531436,47.098,-26.52,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456539631418,47.134,-27.575,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456539731210,47.08,-27.135,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456539831271,47.17,-27.399,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456539931269,47.098,-26.995,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456540031307,47.08,-25.223,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456540133305,47.116,-24.669,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456540231406,47.098,-23.728,2,0,81,8237,18.1,20.7,3.904,3.984,23.477,3.94,19.4,80
1760456540387389,47.134,-23.186,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456540431912,47.08,-23.598,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456540531377,47.152,-22.685,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456540631339,47.116,-22.409,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456540731340,47.152,-22.385,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456540831385,47.098,-22.434,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456540931388,47.134,-23.853,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456541031408,47.08,-24.7,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456541131449,47.062,-25.783,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456541231479,47.116,-26.59,2,0,81,8237,18.1,20.7,3.904,3.983,23.482,3.942,19.4,79
1760456541387548,47.134,-25.637,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456541431724,47.08,-25.441,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456541531479,47.098,-24.232,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456541631467,47.134,-24.14,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456541731492,47.134,-23.668,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456541831542,47.152,-21.377,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456541931523,47.044,-23.889,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456542031532,46.883,-39.509,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456542131540,46.937,-45.355,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456542231567,46.919,-44.394,2,0,81,8236,18.1,20.7,3.905,3.982,23.482,3.941,19.4,77
1760456542388035,47.098,-38.476,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456542433009,47.17,-27.51,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456542531852,47.224,-20.926,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456542631655,47.17,-19.869,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456542731638,47.062,-23.614,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456542832688,46.99,-30.98,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456542931675,46.972,-38.273,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456543031652,46.954,-41.634,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456543131696,47.098,-35,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456543231726,47.044,-33.599,2,0,81,8236,18.1,20.7,3.901,3.98,23.472,3.938,19.4,79
1760456543387767,47.062,-32.301,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456543431749,47.008,-30.272,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456543533758,47.08,-31.211,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456543631770,47.152,-27.198,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456543731771,47.08,-27.914,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456543831988,47.062,-29.197,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456543931818,47.08,-29.038,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456544031789,47.062,-28.645,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456544131821,47.026,-29.15,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456544231842,46.99,-34.355,2,0,81,8235,18.1,20.7,3.901,3.981,23.469,3.938,19.4,80
1760456544387884,47.152,-30.516,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456544431841,47.17,-30.564,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456544531969,47.062,-29.826,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456544631886,46.847,-38.896,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456544732133,46.847,-45.262,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456544832066,46.775,-51.059,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456544931915,46.954,-45.125,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456545031921,47.026,-37.884,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456545131888,46.99,-35.833,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456545231927,47.008,-36.178,2,0,81,8235,18.1,20.7,3.901,3.981,23.472,3.94,19.4,80
1760456545387967,47.026,-33.225,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456545432006,47.116,-30.122,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456545532607,47.08,-29.158,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456545631949,47.026,-31.788,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456545731941,46.972,-33.264,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456545831956,47.134,-30.464,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456545931979,47.044,-29.154,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456546031951,46.972,-32.36,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456546131965,47.044,-33.745,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456546231976,47.098,-31.373,2,0,81,8234,18.1,20.7,3.9,3.98,23.468,3.937,19.4,80
1760456546388431,47.008,-31.321,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456546432032,46.99,-33.661,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456546532005,47.008,-33.754,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456546632264,47.062,-31.909,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456546732255,47.044,-31.072,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456546832057,46.99,-33.305,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456546932083,47.134,-30.93,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456547032058,47.116,-27.84,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456547132073,46.99,-28.937,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456547232095,47.206,-25.478,2,0,81,8234,18.1,20.7,3.9,3.98,23.464,3.937,19.4,80
1760456547388226,47.116,-23.663,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456547432094,47.044,-26.55,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456547532103,47.044,-27.675,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456547632638,47.044,-29.021,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456547732142,47.116,-30.609,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456547832201,47.116,-29.08,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456547932978,47.062,-30.515,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456548032187,47.098,-29.113,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456548132204,47.116,-29.1,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456548232420,47.08,-27.447,2,0,81,8233,18.1,20.7,3.903,3.983,23.472,3.941,19.4,80
1760456548388286,47.116,-28.385,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456548432204,47.044,-29.765,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456548532239,47.08,-28.781,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456548633861,46.972,-30.612,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456548732328,47.116,-28.72,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456548832306,46.99,-31.579,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456548932369,47.08,-30.157,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456549032301,47.278,-20.438,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456549132296,47.188,-17.694,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456549232296,47.152,-16.137,2,0,81,8233,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456549388831,47.152,-17.621,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456549432347,47.224,-16.286,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456549532386,47.098,-21.747,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456549632809,47.044,-27.598,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456549732385,47.044,-28.987,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456549832423,47.062,-26.921,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456549932665,47.08,-26.861,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456550032443,47.08,-27.504,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456550132470,47.062,-26.236,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456550232444,47.08,-25.071,2,0,81,8233,18.1,20.7,3.909,3.983,23.481,3.942,19.4,74
1760456550388623,47.062,-24.347,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456550432460,47.008,-27.395,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456550532466,47.08,-26.808,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456550633427,46.883,-38.981,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456550732516,46.847,-46.415,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456550832515,46.972,-44.359,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456550932630,47.008,-40.129,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456551032644,47.044,-34.072,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456551133603,47.08,-32.457,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456551232898,47.026,-30.53,2,0,81,8232,18.1,20.7,3.905,3.982,23.479,3.941,19.4,77
1760456551388783,47.152,-25.136,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456551432760,47.116,-23.113,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456551536708,47.188,-22.518,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456551632818,47.116,-26.049,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456551732764,46.972,-31.528,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456551832775,47.134,-24.918,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456551932772,47.152,-21.519,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456552032781,47.152,-19.63,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456552132792,47.26,-17.129,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456552232788,47.17,-17.173,2,0,81,8232,18.1,20.7,3.905,3.983,23.484,3.942,19.4,78
1760456552388933,47.134,-17.608,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456552432813,47.026,-24.67,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456552532819,46.954,-33.713,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456552632825,47.026,-34.336,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456552732834,47.08,-29.064,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456552832888,47.116,-25.224,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456552933140,47.098,-24.575,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456553032885,47.26,-15.285,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456553132899,47.313,-7.182,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456553233000,47.188,-12.309,2,0,81,8231,18.1,20.7,3.908,3.982,23.485,3.942,19.4,74
1760456553389167,47.17,-15.759,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456553432902,47.17,-16.507,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456553533120,47.098,-16.976,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456553633274,47.044,-23.908,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456553732907,47.062,-27.223,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456553832906,47.152,-27.955,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456553932920,47.17,-24.09,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456554032956,47.17,-21.816,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456554132968,47.062,-26.305,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456554233030,47.17,-24.636,2,0,81,8231,18.1,20.7,3.907,3.983,23.488,3.942,19.4,76
1760456554389099,47.044,-28.37,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456554433217,47.08,-26.816,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456554533031,47.098,-24.436,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456554633025,47.116,-24.333,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456554733018,47.116,-25.305,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456554833017,47.062,-27.319,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456554933167,47.116,-25.447,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456555033117,47.098,-26.289,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456555133100,47.17,-23.599,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456555233135,47.044,-27.661,2,0,81,8231,18.1,20.7,3.902,3.982,23.473,3.937,19.4,80
1760456555389897,47.116,-26.201,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456555433154,47.116,-24.077,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456555533177,47.062,-25.272,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456555633183,47.116,-24.475,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456555733480,47.116,-23.171,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456555833282,47.098,-26.669,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456555933263,47.116,-25.715,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456556033188,47.116,-25.641,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456556133229,47.026,-28.364,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456556233246,46.99,-30.978,2,0,81,8230,18.1,20.7,3.903,3.982,23.475,3.94,19.4,79
1760456556389385,47.098,-28.22,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456556435354,47.098,-25.902,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456556535600,47.08,-26.104,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456556633337,47.044,-28.482,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456556733969,47.044,-31.455,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456556833322,47.08,-31.646,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456556933354,47.134,-26.884,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456557033337,47.098,-25.898,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456557133505,47.152,-23.584,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456557233364,47.062,-26.515,2,0,81,8230,18.1,20.7,3.903,3.983,23.474,3.939,19.4,80
1760456557389457,47.098,-26.534,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456557433423,47.08,-28.047,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456557533406,47.026,-31.09,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456557634064,47.044,-28.917,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456557733400,47.152,-25.036,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456557833422,47.134,-24.689,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456557933470,47.08,-26.688,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456558033468,47.044,-26.872,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456558133461,47.062,-26.865,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456558235330,47.026,-30.518,2,0,81,8229,18.1,20.7,3.902,3.981,23.471,3.939,19.4,79
1760456558389559,47.08,-25.182,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456558433514,47.152,-22.234,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456558533489,47.044,-24.541,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456558633535,47.116,-23.545,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456558733551,47.098,-25.855,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456558833527,47.116,-24.814,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456558933546,47.08,-26.21,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456559033530,47.062,-26.325,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456559134321,47.08,-25.343,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456559233702,47.044,-27.342,2,0,81,8229,18.1,20.7,3.903,3.982,23.475,3.941,19.4,79
1760456559389629,47.062,-27.526,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456559433616,47.116,-24.672,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456559533582,47.098,-23.032,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456559633658,47.152,-21.311,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456559733605,47.152,-21.707,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456559833581,47.134,-23.598,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456559933629,47.044,-24.753,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456560033619,47.134,-27.327,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456560133620,47.17,-22.562,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456560233701,47.098,-22.153,2,0,81,8229,18.1,20.7,3.902,3.983,23.471,3.938,19.4,81
1760456560389772,47.08,-25.173,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456560433748,47.062,-26.588,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456560533645,47.098,-25.769,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456560633728,47.152,-23.182,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456560733694,47.134,-23.657,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456560833707,47.08,-27.23,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456560933679,47.098,-26.593,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456561033729,47.134,-23.466,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456561133770,47.098,-24.929,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456561233983,47.026,-29.82,2,0,81,8228,18.1,20.7,3.901,3.981,23.468,3.938,19.4,80
1760456561389866,47.116,-27.133,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456561435335,47.044,-27.555,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456561536101,47.08,-28.515,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456561633785,47.08,-27.881,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456561733765,47.116,-26.188,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456561834070,47.17,-23.178,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456561933818,47.08,-23.741,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456562033877,47.098,-26.736,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456562133847,47.062,-26.668,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456562233843,47.062,-27.009,2,0,81,8228,18.1,20.7,3.905,3.981,23.47,3.939,19.4,76
1760456562389946,47.062,-25.643,2,0,81,8227,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456562433887,47.116,-24.377,2,0,81,8227,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456562533881,47.08,-25.284,2,0,81,8227,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456562633951,47.098,-26.938,2,0,81,8227,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
1760456562734030,47.008,-31.484,2,0,81,8227,18.1,20.7,3.903,3.981,23.471,3.939,19.4,78
