timestamp,brightness,exposure,temperature,ptp_status,ptp_servo_status,ptp_offset
1760456545325955,86.77026,241,68.062,Slave,Locked,435
1760456545425442,86.76991,241,68.125,Slave,Locked,435
1760456545526737,86.73286,241,68.062,Slave,Locked,435
1760456545630049,86.597244,241,68.062,Slave,Locked,445
1760456545724788,86.599495,241,68.062,Slave,Locked,445
1760456545825687,86.67328,241,68.062,Slave,Locked,445
1760456545925121,86.65607,241,68.062,Slave,Locked,445
1760456546027755,86.6407,241,68.062,Slave,Locked,445
1760456546125904,86.65706,241,68.062,Slave,Locked,445
1760456546226459,86.6762,241,68.062,Slave,Locked,445
1760456546326812,86.80003,241,68.062,Slave,Locked,445
1760456546426983,87.036224,241,68.062,Slave,Locked,445
1760456546527257,87.015884,241,68.062,Slave,Locked,445
1760456546632159,87.10306,240,68.062,Slave,Locked,446
1760456546725150,87.15204,240,68.062,Slave,Locked,446
1760456546825775,87.17384,240,68.125,Slave,Locked,446
1760456546925145,87.167915,240,68.062,Slave,Locked,446
1760456547028273,87.20695,239,68.125,Slave,Locked,446
1760456547124821,87.36958,239,68.062,Slave,Locked,446
1760456547226705,87.47733,238,68.062,Slave,Locked,446
1760456547327397,87.64801,238,68.125,Slave,Locked,446
1760456547425977,87.70007,237,68.125,Slave,Locked,446
1760456547526595,87.735634,237,68.125,Slave,Locked,446
1760456547630552,87.531425,237,68.062,Slave,Locked,449
1760456547725105,87.46824,237,68.062,Slave,Locked,449
1760456547825437,87.41799,237,68.125,Slave,Locked,449
1760456547925260,87.40625,237,68.062,Slave,Locked,449
1760456548028425,87.22864,237,68.125,Slave,Locked,449
1760456548125588,87.25181,237,68.125,Slave,Locked,449
1760456548225909,87.11972,237,68.125,Slave,Locked,449
1760456548326424,86.9965,237,68.125,Slave,Locked,449
1760456548426353,86.762474,238,68.125,Slave,Locked,449
1760456548527722,86.66132,238,68.125,Slave,Locked,449
1760456548631593,86.5287,240,68.125,Slave,Locked,449
1760456548725574,86.4043,240,68.125,Slave,Locked,449
1760456548827467,86.18345,242,68.125,Slave,Locked,449
1760456548925073,85.93176,242,68.125,Slave,Locked,449
1760456549029317,85.7804,244,68.125,Slave,Locked,449
1760456549125467,85.66018,244,68.125,Slave,Locked,449
1760456549226236,85.49689,245,68.125,Slave,Locked,449
1760456549326748,85.39033,245,68.125,Slave,Locked,449
1760456549427410,85.49695,246,68.125,Slave,Locked,449
1760456549528054,85.5002,246,68.125,Slave,Locked,449
1760456549630333,85.73629,247,68.125,Slave,Locked,453
1760456549726030,85.70675,247,68.125,Slave,Locked,453
1760456549826982,85.96334,248,68.125,Slave,Locked,453
1760456549926420,85.99689,248,68.125,Slave,Locked,453
1760456550028976,86.29675,249,68.125,Slave,Locked,453
1760456550126585,86.43694,249,68.125,Slave,Locked,453
1760456550226943,86.656075,249,68.125,Slave,Locked,453
1760456550326976,86.69663,249,68.125,Slave,Locked,453
1760456550426639,86.82538,249,68.125,Slave,Locked,453
1760456550527518,86.765564,249,68.125,Slave,Locked,453
1760456550626557,86.94648,249,68.125,Slave,Locked,457
1760456550725952,86.9638,249,68.125,Slave,Locked,457
1760456550825900,87.17094,250,68.125,Slave,Locked,457
1760456550926614,87.24421,250,68.125,Slave,Locked,457
1760456551028139,87.38542,251,68.125,Slave,Locked,457
1760456551125431,87.45316,251,68.125,Slave,Locked,457
1760456551226664,87.58745,252,68.125,Slave,Locked,457
1760456551327278,87.696205,252,68.125,Slave,Locked,457
1760456551426275,87.78231,252,68.125,Slave,Locked,457
1760456551526918,87.85926,252,68.125,Slave,Locked,457
1760456551626603,87.83667,250,68.125,Slave,Locked,465
1760456551725774,87.99633,250,68.125,Slave,Locked,465
1760456551826974,88.26726,243,68.125,Slave,Locked,465
1760456551925530,88.27662,243,68.125,Slave,Locked,465
1760456552029179,88.50531,239,68.125,Slave,Locked,465
1760456552125852,88.665794,239,68.125,Slave,Locked,465
1760456552226702,88.93423,242,68.125,Slave,Locked,465
1760456552326642,89.09472,242,68.125,Slave,Locked,465
1760456552427538,89.36136,247,68.125,Slave,Locked,465
1760456552527028,89.71915,247,68.125,Slave,Locked,465
1760456552627795,90.15089,250,68.125,Slave,Locked,473
1760456552726114,90.68344,250,68.125,Slave,Locked,473
1760456552826768,89.7158,256,68.125,Slave,Locked,473
1760456552925212,89.66504,256,68.125,Slave,Locked,473
1760456553029323,88.4483,260,68.125,Slave,Locked,473
1760456553125874,87.52225,260,68.125,Slave,Locked,473
1760456553226886,87.29189,263,68.125,Slave,Locked,473
1760456553327782,86.86667,263,68.125,Slave,Locked,473
1760456553427268,87.35911,264,68.125,Slave,Locked,473
1760456553527194,87.13665,264,68.125,Slave,Locked,473
1760456553626794,86.9074,269,68.125,Slave,Locked,476
1760456553725983,86.07427,269,68.125,Slave,Locked,476
1760456553826889,86.5807,273,68.125,Slave,Locked,476
1760456553926855,86.6113,273,68.125,Slave,Locked,476
1760456554028170,86.32208,278,68.125,Slave,Locked,476
1760456554126385,86.874626,278,68.125,Slave,Locked,476
1760456554227320,88.19931,278,68.125,Slave,Locked,476
1760456554327911,87.525185,278,68.125,Slave,Locked,476
1760456554426666,86.63373,278,68.125,Slave,Locked,476
1760456554527717,86.526794,278,68.125,Slave,Locked,476
1760456554627126,86.88261,279,68.125,Slave,Locked,481
1760456554726383,86.9725,279,68.125,Slave,Locked,481
1760456554826570,87.43435,279,68.125,Slave,Locked,481
1760456554925803,87.05359,279,68.125,Slave,Locked,481
1760456555029632,88.18193,278,68.125,Slave,Locked,481
1760456555126421,88.51769,278,68.125,Slave,Locked,481
1760456555226127,88.46024,278,68.125,Slave,Locked,481
1760456555327154,88.68727,278,68.125,Slave,Locked,481
1760456555427677,88.57839,278,68.125,Slave,Locked,481
1760456555531349,88.343254,278,68.125,Slave,Locked,482
1760456555626600,88.62844,277,68.125,Slave,Locked,482
1760456555725886,88.81701,277,68.125,Slave,Locked,482
1760456555827041,88.82057,279,68.125,Slave,Locked,482
1760456555925739,89.088,279,68.125,Slave,Locked,482
1760456556028922,88.783676,280,68.125,Slave,Locked,482
1760456556126777,88.83849,280,68.125,Slave,Locked,482
1760456556227022,89.29686,280,68.125,Slave,Locked,482
1760456556327547,89.0023,280,68.125,Slave,Locked,482
1760456556426893,88.96975,280,68.125,Slave,Locked,482
1760456556533652,89.343155,280,68.125,Slave,Locked,483
1760456556626954,88.917244,277,68.125,Slave,Locked,483
1760456556726360,88.65797,277,68.125,Slave,Locked,483
1760456556826934,89.46632,275,68.125,Slave,Locked,483
1760456556928084,89.14992,275,68.125,Slave,Locked,483
1760456557029418,88.81045,273,68.125,Slave,Locked,483
1760456557126755,89.4078,273,68.125,Slave,Locked,483
1760456557228297,89.619774,268,68.125,Slave,Locked,483
1760456557328310,89.65787,268,68.125,Slave,Locked,483
1760456557427440,89.75703,263,68.125,Slave,Locked,483
1760456557531807,90.43862,263,68.125,Slave,Locked,492
1760456557626744,90.18491,258,68.125,Slave,Locked,492
1760456557727081,90.41735,258,68.125,Slave,Locked,492
1760456557827342,90.302345,253,68.125,Slave,Locked,492
1760456557926762,90.69222,253,68.125,Slave,Locked,492
1760456558028707,90.81054,251,68.125,Slave,Locked,492
1760456558126688,91.677025,251,68.125,Slave,Locked,492
1760456558226505,91.936134,249,68.125,Slave,Locked,492
1760456558328437,91.79002,249,68.125,Slave,Locked,492
1760456558428699,91.21191,247,68.125,Slave,Locked,492
1760456558533693,91.94243,247,68.125,Slave,Locked,500
1760456558627037,91.62417,244,68.125,Slave,Locked,500
1760456558725956,91.76992,244,68.125,Slave,Locked,500
1760456558827205,90.63075,241,68.125,Slave,Locked,500
1760456558926547,91.00655,241,68.125,Slave,Locked,500
1760456559028513,90.76988,235,68.125,Slave,Locked,500
1760456559125843,91.02543,235,68.125,Slave,Locked,500
1760456559227684,91.73326,232,68.125,Slave,Locked,500
1760456559327172,91.33884,232,68.125,Slave,Locked,500
1760456559427751,91.50304,225,68.125,Slave,Locked,500
1760456559532549,91.78226,225,68.125,Slave,Locked,506
1760456559627502,91.88,222,68.125,Slave,Locked,506
1760456559725922,92.004486,222,68.125,Slave,Locked,506
1760456559826720,91.32385,220,68.125,Slave,Locked,506
1760456559928332,92.57762,220,68.125,Slave,Locked,506
1760456560028470,91.78859,217,68.125,Slave,Locked,506
1760456560125913,91.94694,217,68.125,Slave,Locked,506
1760456560227267,92.54209,217,68.125,Slave,Locked,506
1760456560327239,92.71814,217,68.125,Slave,Locked,506
1760456560427017,91.4806,215,68.125,Slave,Locked,506
1760456560528166,91.5744,215,68.125,Slave,Locked,512
1760456560627099,91.2754,213,68.125,Slave,Locked,512
1760456560725715,91.38446,213,68.125,Slave,Locked,512
1760456560827040,90.8413,209,68.125,Slave,Locked,512
1760456560925884,91.520744,209,68.125,Slave,Locked,512
1760456561028545,91.50531,207,68.125,Slave,Locked,512
1760456561126048,90.839935,207,68.125,Slave,Locked,512
1760456561227210,91.267136,204,68.125,Slave,Locked,512
1760456561327895,91.598145,204,68.125,Slave,Locked,512
1760456561428644,91.92851,199,68.125,Slave,Locked,512
1760456561528266,92.013855,199,68.125,Slave,Locked,519
1760456561627268,91.786606,195,68.125,Slave,Locked,519
1760456561726115,92.48806,195,68.125,Slave,Locked,519
1760456561827580,92.14686,193,68.125,Slave,Locked,519
1760456561926482,92.17703,193,68.125,Slave,Locked,519
1760456562029376,91.822495,193,68.125,Slave,Locked,519
1760456562125984,92.61353,193,68.125,Slave,Locked,519
1760456562226931,92.84433,194,68.125,Slave,Locked,519
1760456562327630,92.98362,194,68.125,Slave,Locked,519
1760456562427242,92.20808,195,68.187,Slave,Locked,519
1760456562528122,92.6187,195,68.125,Slave,Locked,524
1760456562627646,92.259094,196,68.125,Slave,Locked,524
1760456562726370,92.17166,196,68.125,Slave,Locked,524
1760456562827203,91.59338,198,68.125,Slave,Locked,524
1760456562927835,91.71059,198,68.125,Slave,Locked,524
1760456563029473,91.95661,201,68.125,Slave,Locked,524
1760456563126959,91.93022,201,68.187,Slave,Locked,524
1760456563226983,92.11801,205,68.187,Slave,Locked,524
1760456563327537,92.23176,205,68.187,Slave,Locked,524
1760456563426743,92.59322,210,68.125,Slave,Locked,524
1760456563527701,92.51893,210,68.187,Slave,Locked,529
1760456563627134,92.5035,216,68.125,Slave,Locked,529
1760456563726033,92.57763,216,68.187,Slave,Locked,529
1760456563827410,92.68483,222,68.125,Slave,Locked,529
1760456563926419,92.76539,222,68.187,Slave,Locked,529
1760456564028827,93.400925,227,68.187,Slave,Locked,529
1760456564126438,93.11569,227,68.187,Slave,Locked,529
1760456564227811,93.62717,231,68.187,Slave,Locked,529
1760456564329163,93.64708,231,68.125,Slave,Locked,529
1760456564429221,94.46729,232,68.187,Slave,Locked,529
1760456564528277,94.35103,232,68.187,Slave,Locked,535
1760456564626733,95.131546,233,68.187,Slave,Locked,535
1760456564726016,94.83613,233,68.187,Slave,Locked,535
1760456564827972,95.66995,232,68.187,Slave,Locked,535
1760456564926733,95.61336,232,68.187,Slave,Locked,535
1760456565029573,96.45515,231,68.125,Slave,Locked,535
1760456565126285,96.43872,231,68.187,Slave,Locked,535
1760456565227406,97.27462,231,68.187,Slave,Locked,535
1760456565328150,97.45725,231,68.187,Slave,Locked,535
1760456565431047,97.766075,231,68.187,Slave,Locked,545
1760456565527658,97.90471,231,68.187,Slave,Locked,545
1760456565627856,98.258255,232,68.187,Slave,Locked,545
1760456565726416,98.396805,232,68.187,Slave,Locked,545
1760456565827161,98.23208,232,68.187,Slave,Locked,545
1760456565926201,98.32381,232,68.187,Slave,Locked,545
1760456566028601,97.92844,234,68.187,Slave,Locked,545
1760456566126032,98.11832,234,68.187,Slave,Locked,545
1760456566226925,98.172874,235,68.187,Slave,Locked,545
1760456566328357,98.253136,235,68.187,Slave,Locked,545
1760456566433032,98.307434,236,68.187,Slave,Locked,550
1760456566528475,98.21078,236,68.187,Slave,Locked,550
1760456566627159,98.52981,237,68.187,Slave,Locked,550
1760456566728623,98.5705,237,68.187,Slave,Locked,550
1760456566827932,98.39716,237,68.187,Slave,Locked,550
1760456566927224,98.396225,237,68.187,Slave,Locked,550
1760456567028870,98.857,237,68.187,Slave,Locked,550
1760456567127085,98.85644,237,68.187,Slave,Locked,550
1760456567228000,99.04574,238,68.187,Slave,Locked,550
1760456567329188,98.83684,238,68.187,Slave,Locked,550
1760456567432045,99.19539,239,68.187,Slave,Locked,557
1760456567528806,98.9846,239,68.187,Slave,Locked,557
1760456567628529,99.048065,244,68.187,Slave,Locked,557
1760456567727727,99.346054,244,68.187,Slave,Locked,557
1760456567828500,99.21146,252,68.187,Slave,Locked,557
1760456567927316,99.310036,252,68.187,Slave,Locked,557
1760456568030251,99.12351,260,68.187,Slave,Locked,557
1760456568127481,99.272934,260,68.187,Slave,Locked,557
1760456568230201,99.667114,269,68.187,Slave,Locked,557
1760456568329019,99.55224,269,68.187,Slave,Locked,557
1760456568433453,99.72883,275,68.187,Slave,Locked,562
1760456568528895,99.346924,275,68.187,Slave,Locked,562
1760456568628399,99.79624,281,68.187,Slave,Locked,562
1760456568726952,99.5044,281,68.187,Slave,Locked,562
1760456568828800,100.83745,285,68.187,Slave,Locked,562
1760456568929373,100.51117,285,68.187,Slave,Locked,562
1760456569030155,101.57001,290,68.187,Slave,Locked,562
1760456569128067,101.02409,290,68.187,Slave,Locked,562
1760456569228489,102.315384,299,68.187,Slave,Locked,562
1760456569329460,102.446434,299,68.187,Slave,Locked,562
1760456569432742,103.16506,303,68.187,Slave,Locked,545
1760456569528463,102.70557,303,68.187,Slave,Locked,545
1760456569627888,103.47529,313,68.187,Slave,Locked,545
1760456569728165,103.532814,313,68.187,Slave,Locked,545
1760456569828049,103.9717,320,68.187,Slave,Locked,545
1760456569928550,103.64964,320,68.187,Slave,Locked,545
1760456570030024,103.73522,329,68.187,Slave,Locked,545
1760456570128520,103.33174,329,68.187,Slave,Locked,545
1760456570228683,104.64089,339,68.187,Slave,Locked,545
1760456570330384,104.673775,339,68.187,Slave,Locked,545
1760456570428167,104.58366,340,68.187,Slave,Locked,538
1760456570529559,103.7608,340,68.187,Slave,Locked,538
1760456570628227,105.13856,342,68.187,Slave,Locked,538
1760456570728110,104.89538,342,68.187,Slave,Locked,538
1760456570827968,105.44207,342,68.187,Slave,Locked,538
1760456570927837,105.12292,342,68.187,Slave,Locked,538
1760456571029584,105.8773,342,68.187,Slave,Locked,538
1760456571128345,105.37773,342,68.187,Slave,Locked,538
1760456571229325,106.92086,345,68.187,Slave,Locked,538
1760456571329652,107.24654,345,68.187,Slave,Locked,538
1760456571428507,107.470634,350,68.187,Slave,Locked,529
1760456571530987,107.08992,350,68.187,Slave,Locked,529
1760456571628988,107.24468,355,68.187,Slave,Locked,529
1760456571727144,107.27979,355,68.187,Slave,Locked,529
1760456571828358,107.682625,358,68.187,Slave,Locked,529
1760456571927153,107.38091,358,68.187,Slave,Locked,529
1760456572029649,107.05778,359,68.187,Slave,Locked,529
1760456572127755,106.837585,359,68.187,Slave,Locked,529
1760456572228642,107.30075,357,68.187,Slave,Locked,529
1760456572330666,106.6997,357,68.187,Slave,Locked,529
1760456572428705,106.81771,363,68.187,Slave,Locked,521
1760456572528714,106.941025,363,68.187,Slave,Locked,521
1760456572628177,107.56076,370,68.187,Slave,Locked,521
1760456572728870,107.34135,370,68.187,Slave,Locked,521
1760456572828817,107.80994,373,68.187,Slave,Locked,521
1760456572928387,107.69785,373,68.187,Slave,Locked,521
1760456573030009,108.088684,374,68.187,Slave,Locked,521
1760456573127244,108.008125,374,68.187,Slave,Locked,521
1760456573227923,107.073235,371,68.187,Slave,Locked,521
1760456573330216,106.62184,371,68.187,Slave,Locked,521
1760456573427722,107.063385,369,68.187,Slave,Locked,513
1760456573529561,106.61842,369,68.187,Slave,Locked,513
1760456573628349,107.40094,370,68.187,Slave,Locked,513
1760456573728091,107.42367,370,68.187,Slave,Locked,513
1760456573827910,107.728806,371,68.187,Slave,Locked,513
1760456573927927,107.845024,371,68.187,Slave,Locked,513
1760456574030965,108.20747,369,68.187,Slave,Locked,513
1760456574128962,108.41632,369,68.187,Slave,Locked,513
1760456574229866,107.89813,371,68.187,Slave,Locked,513
1760456574330777,108.17913,371,68.187,Slave,Locked,513
1760456574428432,107.8439,375,68.187,Slave,Locked,507
1760456574530997,107.53909,375,68.187,Slave,Locked,507
1760456574628601,107.581924,381,68.187,Slave,Locked,507
1760456574727291,107.54927,381,68.187,Slave,Locked,507
1760456574828236,107.87216,382,68.187,Slave,Locked,507
1760456574927344,107.9908,382,68.187,Slave,Locked,507
1760456575030290,107.548096,382,68.187,Slave,Locked,507
1760456575128218,107.415016,382,68.187,Slave,Locked,507
1760456575228895,107.49717,382,68.187,Slave,Locked,507
1760456575334877,107.09358,382,68.187,Slave,Locked,504
1760456575428446,107.287445,383,68.187,Slave,Locked,504
1760456575529108,107.088905,383,68.187,Slave,Locked,504
1760456575627890,108.02099,383,68.187,Slave,Locked,504
1760456575728745,107.925156,383,68.187,Slave,Locked,504
1760456575827776,108.01095,378,68.187,Slave,Locked,504
1760456575927485,108.1586,378,68.187,Slave,Locked,504
1760456576029671,108.2467,378,68.187,Slave,Locked,504
1760456576128550,108.19002,378,68.187,Slave,Locked,504
1760456576227924,108.110954,375,68.187,Slave,Locked,504
1760456576335878,108.10123,375,68.187,Slave,Locked,514
1760456576428575,108.17275,376,68.187,Slave,Locked,514
1760456576530317,108.14275,376,68.187,Slave,Locked,514
1760456576628128,108.62755,375,68.187,Slave,Locked,514
1760456576728343,108.951065,375,68.187,Slave,Locked,514
1760456576828696,108.00309,377,68.187,Slave,Locked,514
1760456576928008,108.03181,377,68.187,Slave,Locked,514
1760456577029850,108.255516,376,68.187,Slave,Locked,514
1760456577128339,108.3127,376,68.187,Slave,Locked,514
1760456577229404,107.77895,378,68.187,Slave,Locked,514
1760456577334087,107.61625,378,68.187,Slave,Locked,527
1760456577428504,107.832756,380,68.187,Slave,Locked,527
1760456577529154,107.9079,380,68.187,Slave,Locked,527
1760456577628196,107.61423,381,68.187,Slave,Locked,527
1760456577727143,107.52116,381,68.187,Slave,Locked,527
1760456577828428,107.78755,386,68.187,Slave,Locked,527
1760456577926957,107.90141,386,68.187,Slave,Locked,527
1760456578030204,107.458755,384,68.187,Slave,Locked,527
1760456578128795,107.278114,384,68.187,Slave,Locked,527
1760456578228544,107.51156,380,68.187,Slave,Locked,527
1760456578332815,107.30928,380,68.187,Slave,Locked,532
1760456578427983,107.47595,384,68.187,Slave,Locked,532
1760456578529431,107.38883,384,68.187,Slave,Locked,532
1760456578628357,107.342995,393,68.187,Slave,Locked,532
1760456578728473,106.76166,393,68.187,Slave,Locked,532
1760456578828137,107.649864,400,68.187,Slave,Locked,532
1760456578927094,107.94804,400,68.187,Slave,Locked,532
1760456579029889,107.86375,404,68.25,Slave,Locked,532
1760456579127167,107.86772,404,68.187,Slave,Locked,532
1760456579228464,106.755264,409,68.187,Slave,Locked,532
1760456579333663,106.08643,409,68.25,Slave,Locked,542
1760456579427890,105.67243,415,68.187,Slave,Locked,542
1760456579528794,104.598564,415,68.187,Slave,Locked,542
1760456579627719,105.10825,416,68.187,Slave,Locked,542
1760456579727033,104.46079,416,68.187,Slave,Locked,542
1760456579828034,104.75124,417,68.187,Slave,Locked,542
1760456579927220,104.23008,417,68.187,Slave,Locked,542
1760456580029980,104.16719,421,68.187,Slave,Locked,542
1760456580127120,103.693504,421,68.25,Slave,Locked,542
1760456580229170,103.96152,422,68.187,Slave,Locked,542
1760456580329995,103.66602,422,68.187,Slave,Locked,548
1760456580428083,104.29891,422,68.187,Slave,Locked,548
1760456580528797,104.23223,422,68.187,Slave,Locked,548
1760456580628008,104.3654,424,68.25,Slave,Locked,548
1760456580727078,104.12058,424,68.187,Slave,Locked,548
1760456580828079,103.6765,426,68.187,Slave,Locked,548
1760456580927679,103.436295,426,68.25,Slave,Locked,548
1760456581029757,103.98753,428,68.187,Slave,Locked,548
1760456581127276,103.81917,428,68.187,Slave,Locked,548
1760456581228029,103.64989,432,68.25,Slave,Locked,548
1760456581329552,103.56144,432,68.187,Slave,Locked,553
1760456581428275,103.304565,435,68.187,Slave,Locked,553
1760456581529802,102.98024,435,68.187,Slave,Locked,553
1760456581628285,103.01808,435,68.25,Slave,Locked,553
1760456581728874,102.646805,435,68.25,Slave,Locked,553
1760456581828121,102.66399,439,68.187,Slave,Locked,553
1760456581927867,102.477684,439,68.25,Slave,Locked,553
1760456582030417,102.303085,443,68.25,Slave,Locked,553
1760456582127400,102.09121,443,68.187,Slave,Locked,553
1760456582229176,102.39608,444,68.187,Slave,Locked,553
1760456582331240,102.30335,444,68.187,Slave,Locked,559
1760456582428071,102.68849,444,68.25,Slave,Locked,559
1760456582529109,102.474625,444,68.187,Slave,Locked,559
1760456582628239,102.164566,444,68.187,Slave,Locked,559
1760456582727499,101.899155,444,68.187,Slave,Locked,559
1760456582828215,102.28866,446,68.25,Slave,Locked,559
1760456582927343,101.90455,446,68.187,Slave,Locked,559
1760456583029865,102.22001,452,68.25,Slave,Locked,559
1760456583127311,102.42548,452,68.25,Slave,Locked,559
1760456583229721,102.418,453,68.187,Slave,Locked,559
1760456583329891,102.52085,453,68.187,Slave,Locked,556
1760456583428286,102.73639,450,68.187,Slave,Locked,556
1760456583530275,102.67053,450,68.25,Slave,Locked,556
1760456583628328,102.431015,451,68.25,Slave,Locked,556
1760456583727717,102.50748,451,68.25,Slave,Locked,556
1760456583828144,102.401764,452,68.187,Slave,Locked,556
1760456583927752,102.1437,452,68.25,Slave,Locked,556
1760456584030993,102.9981,452,68.187,Slave,Locked,556
1760456584129201,103.09696,452,68.25,Slave,Locked,556
1760456584228565,103.354836,453,68.25,Slave,Locked,556
1760456584330161,103.543304,453,68.25,Slave,Locked,551
1760456584428178,103.02672,454,68.25,Slave,Locked,551
1760456584529770,102.83776,454,68.25,Slave,Locked,551
1760456584628392,102.85817,457,68.25,Slave,Locked,551
1760456584728653,102.55819,457,68.25,Slave,Locked,551
1760456584827819,102.567245,457,68.25,Slave,Locked,551
1760456584927427,102.34321,457,68.25,Slave,Locked,551
1760456585030160,102.08923,458,68.25,Slave,Locked,551
1760456585127538,101.98949,458,68.25,Slave,Locked,551
1760456585232113,101.95308,458,68.25,Slave,Locked,553
1760456585330773,101.82583,458,68.25,Slave,Locked,553
1760456585428164,101.85943,460,68.25,Slave,Locked,553
1760456585528871,101.60975,460,68.25,Slave,Locked,553
1760456585628859,102.08943,465,68.25,Slave,Locked,553
1760456585727891,102.0093,465,68.25,Slave,Locked,553
1760456585828336,101.95634,465,68.25,Slave,Locked,553
1760456585927825,101.84847,465,68.25,Slave,Locked,553
1760456586030074,101.82252,463,68.25,Slave,Locked,553
1760456586127989,101.91913,463,68.25,Slave,Locked,553
1760456586235411,101.75615,462,68.25,Slave,Locked,549
1760456586330546,101.77828,462,68.25,Slave,Locked,549
1760456586428177,101.87519,460,68.25,Slave,Locked,549
1760456586529949,101.93244,460,68.25,Slave,Locked,549
1760456586628779,102.657814,458,68.25,Slave,Locked,549
1760456586727878,102.98362,458,68.25,Slave,Locked,549
1760456586829244,103.33892,455,68.25,Slave,Locked,549
1760456586927374,103.72285,455,68.25,Slave,Locked,549
1760456587030261,103.72696,453,68.25,Slave,Locked,549
1760456587128114,103.9334,453,68.25,Slave,Locked,549
1760456587233376,104.04644,452,68.25,Slave,Locked,554
1760456587329522,104.143974,452,68.25,Slave,Locked,554
1760456587428488,103.93025,454,68.25,Slave,Locked,554
1760456587529281,104.06822,454,68.25,Slave,Locked,554
1760456587628082,104.04699,452,68.25,Slave,Locked,554
1760456587727453,104.07296,452,68.25,Slave,Locked,554
1760456587828506,103.8093,451,68.25,Slave,Locked,554
1760456587927432,103.70412,451,68.25,Slave,Locked,554
1760456588031057,103.46752,451,68.25,Slave,Locked,554
1760456588128932,103.34029,451,68.25,Slave,Locked,554
1760456588233303,103.06904,450,68.25,Slave,Locked,556
1760456588330050,102.92153,450,68.25,Slave,Locked,556
1760456588428142,103.15556,449,68.25,Slave,Locked,556
1760456588531805,103.34864,449,68.25,Slave,Locked,556
1760456588627866,103.18122,449,68.25,Slave,Locked,556
1760456588728954,103.24789,449,68.25,Slave,Locked,556
1760456588828358,103.167244,447,68.25,Slave,Locked,556
1760456588927366,103.0786,447,68.25,Slave,Locked,556
1760456589030283,102.97936,444,68.25,Slave,Locked,556
1760456589129420,103.09168,444,68.25,Slave,Locked,556
1760456589236572,103.10746,440,68.25,Slave,Locked,558
1760456589331975,103.119965,440,68.25,Slave,Locked,558
1760456589428341,103.114746,440,68.25,Slave,Locked,558
1760456589529931,103.07621,440,68.25,Slave,Locked,558
1760456589628356,103.13983,440,68.25,Slave,Locked,558
1760456589728388,103.390175,440,68.25,Slave,Locked,558
1760456589828236,103.40402,440,68.25,Slave,Locked,558
1760456589928198,103.567894,440,68.25,Slave,Locked,558
1760456590031337,103.72596,440,68.25,Slave,Locked,558
1760456590128167,103.88221,440,68.25,Slave,Locked,558
1760456590228232,103.40039,438,68.25,Slave,Locked,563
1760456590330915,103.414185,438,68.25,Slave,Locked,563
1760456590428361,103.456245,437,68.25,Slave,Locked,563
1760456590529663,103.474,437,68.25,Slave,Locked,563
1760456590627902,103.46634,437,68.25,Slave,Locked,563
1760456590728149,103.58852,437,68.25,Slave,Locked,563
1760456590828396,103.61559,438,68.25,Slave,Locked,563
1760456590929198,103.615524,438,68.25,Slave,Locked,563
1760456591029706,103.9484,439,68.25,Slave,Locked,563
1760456591128180,104.123245,439,68.25,Slave,Locked,563
1760456591228517,104.02895,438,68.25,Slave,Locked,571
1760456591329924,104.136566,438,68.25,Slave,Locked,571
1760456591428380,103.990555,438,68.25,Slave,Locked,571
1760456591532673,104.19695,438,68.25,Slave,Locked,571
1760456591629711,104.23174,437,68.25,Slave,Locked,571
1760456591729478,104.220436,437,68.25,Slave,Locked,571
1760456591828472,104.403336,436,68.25,Slave,Locked,571
1760456591928233,104.35962,436,68.25,Slave,Locked,571
1760456592030257,104.5307,435,68.25,Slave,Locked,571
1760456592127853,104.588135,435,68.25,Slave,Locked,571
1760456592229120,104.521866,434,68.25,Slave,Locked,579
1760456592331696,104.61909,434,68.25,Slave,Locked,579
1760456592428345,104.80882,432,68.25,Slave,Locked,579
1760456592530375,104.86119,432,68.25,Slave,Locked,579
1760456592628675,104.78014,431,68.25,Slave,Locked,579
1760456592729247,104.776955,431,68.25,Slave,Locked,579
1760456592829899,104.771164,430,68.25,Slave,Locked,579
1760456592929324,104.82813,430,68.25,Slave,Locked,579
1760456593030022,104.65473,430,68.25,Slave,Locked,579
1760456593128653,104.683876,430,68.25,Slave,Locked,579
1760456593228649,104.74398,428,68.25,Slave,Locked,585
1760456593330086,104.84371,428,68.25,Slave,Locked,585
1760456593428730,104.650795,427,68.25,Slave,Locked,585
1760456593530680,104.670944,427,68.25,Slave,Locked,585
1760456593628479,104.56076,425,68.25,Slave,Locked,585
1760456593728693,104.60204,425,68.25,Slave,Locked,585
1760456593828335,104.41471,424,68.25,Slave,Locked,585
1760456593929986,104.43648,424,68.25,Slave,Locked,585
1760456594030640,104.59456,422,68.25,Slave,Locked,585
1760456594128561,104.68281,422,68.25,Slave,Locked,585
1760456594230392,104.42195,422,68.25,Slave,Locked,582
1760456594330886,104.43737,422,68.25,Slave,Locked,582
1760456594429084,104.3844,423,68.25,Slave,Locked,582
1760456594531603,104.361176,423,68.25,Slave,Locked,582
1760456594628417,104.00911,425,68.25,Slave,Locked,582
1760456594728837,104.08416,425,68.25,Slave,Locked,582
1760456594828394,104.08949,424,68.25,Slave,Locked,582
1760456594928933,104.19083,424,68.25,Slave,Locked,582
1760456595030381,103.9585,424,68.25,Slave,Locked,582
